id,text,label
2106,"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",0
278,"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",0
2569,Status : Agreed,2
4739,"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .",1
2287,"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",0
1218,FCC Chairman Kevin Martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks .,2
259,"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",0
2011,Export accounts for about one tenth of the company 's annual turnover of one billion kroons .,2
2429,"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .",2
3901,"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",2
3840,The estimated annual value of the frame agreement is about EUR 50mn .,2
3996,"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",1
3203,The company says the measures are no longer needed .,2
1482,"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .",0
2051,"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .",0
3659,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",1
4758,"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",1
556,"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .",0
2830,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay solution suite .",2
4468,"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .",0
1715,Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .,0
770,Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,0
42,"Nyrstar has also agreed to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",0
2748,Finnish power company Fortum reports 89 % of its electricity was generated without carbon dioxide emissions in 2007 .,2
1157,"According to the company , staff will be laid off temporarily when necessary .",1
4120,"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank .",2
1279,"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .",2
1412,The project is expected to be completed in 2009 .,2
2267,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",0
1731,"The core of Solidium 's investment strategy is proper , value enhancing asset management of the current holdings .",0
250,Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,0
4242,The authorization is in force for a period of 18 months from the resolution by the General Meeting .,2
4081,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",0
3406,The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,2
520,The Group aims to increase its net sales and comparable operating profit in 2006 .,0
1128,"`` Installation of the automatic varnishing line is an important part of the company 's strategy in the region of central and eastern Europe , '' said Jozef Misurec , the director of Ruukki Slovakia .",0
2157,Net profit was 35.5 mln compared with 29.8 mln .,0
2290,"Net sales will , however , increase from 2005 .",0
2071,Finnish Vacon has signed significant deals with Norwegian Scandinavian Electric Systems ( SES ) on the supply of AC drives .,0
2127,in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,0
3352,The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . '',2
1689,"Wayne Greensmith , Fiskars Brands UK senior brand manager , said : `` We have launched this as we want to give something back to the community .",2
2907,Finnlines said that the deal is part of its strategy to focus on its core businesses .,2
76,"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage .",2
350,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,0
4623,"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .",1
1736,"With the measures , Suominen Corporation aims to ensure the competitiveness of the Flexible Packaging business in the long term .",0
2178,"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",2
4494,The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .,2
2028,"Net sales in 2010 were about EUR 2.0 billion , of which international operations accounted for roughly a quarter .",2
4634,- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,1
4166,All other charges were dismissed .,2
1370,"The cooperation will involve Arena Partners buying a 35 % share of the new joint venture company , operating in Alma Media 's home sales , vehicle and consumer advertising marketplace businesses .",2
687,Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,0
166,"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",0
2438,Each year the dividend is deducted from the subscription price .,2
451,The company has committed to further expanding the Apollo portfolio .,0
3816,The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .,2
3747,Stora Enso will receive a 19.9 pct equity interest in the combined company .,2
2629,"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .",2
3260,The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,2
2574,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",2
3666,Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement .,2
788,The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .,0
3722,Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .,2
2069,Finnish Ahlstrom Corporation has ordered key production equipment for a new glass nonwovens production line at its Russian Tver Mill from Finnish Vaahto Pulp & Paper Machinery ( that is part of Vaahto Group ) .,0
4071,Scanfil has also issued a profit warning .,1
4231,"Russian officials inspected the damage and gave the vessel permission to continue to Tallinn at around 4.30 a.m. The Norwegian-registered M-T Sten Nordic was carrying 11,000 tons of gas oil and was manned by a Filipino crew .",2
3620,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",2
643,Finnish fibers and plastic products maker Suominen Corporation said its net loss from continuing operations narrowed to 1.8 mln euro ( $ 2.3 mln ) in 2006 from 3.7 mln euro ( $ 4.8 mln ) in 2005 .,0
2234,The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',0
2345,"According to latest information , Benefon will launch its Twig device on 20 September 2006 .",2
2784,"ALEXANDRIA , Va. , Dec. 17 -- Reijo Salovaara , Nastola , Finland , has developed a veneer cutter .",2
498,Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .,0
215,"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",0
712,Cash Flow from Operations for the most recent quarter also reached a eight year low .,1
3860,"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",2
4132,"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",2
2208,The company expects sales revenue of RMB8 .0 billion in 2009 .,2
2570,"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",2
148,"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",0
3573,Earnings per share EPS in the first quarter amounted to a loss of EUR0 .20 .,2
1359,The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 .,2
1113,"This implementation will upgrade the existing system , enabling voicemail and video mail to be housed on the same platform .",2
2338,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",2
4640,"In Q1 of 2009 , Bank of +land 's net interest income weakened by 10 % to EUR 9.1 mn .",1
3321,The plant will collect raw material from the Baltic Sea region .,2
4573,Small investors have voiced fears that the shares will end up with risk investors .,1
1411,"The program included operational improvements and reductions in personnel , mainly in the Netherlands .",2
4356,"The product range includes marinated olives , cold cuts , and pates , for example .",2
4565,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",1
3481,"`` Over the years , the color orange has become synonymous with quality .",2
4357,The statutory negotiations at headquarters are part of this decrease .,2
4169,"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",2
3018,( The acquisition sum has not been disclosed . ),2
2489,IonPhasE 's second major owner is venture capital firm Aura Capital .,2
2186,Scanfil expects net sales in 2008 to remain at the 2007 level .,2
2718,"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .",2
3228,The deal includes an option for Cramo to buy out the minority stake in 2011 .,2
955,Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,0
1747,"Also , it is bringing in `` the right kind of people '' to upgrade its human resources .",0
647,"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",0
2529,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",2
4687,"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",1
3743,"Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance .",2
4063,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",1
1473,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,2
1354,"The broker started UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` underweight ' ratings .",2
966,Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,0
2816,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .",2
832,DMASIA-16 August 2006-Benefon extends manufacturing capability with ASMobile - 2006 Digitalmediaasia.com & DMA Ltd. .,0
1253,"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design .",0
32,"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",0
4174,Applying for summer work is seen as laborious and stressful .,1
2036,Self-service and automation are in a bigger role now and Fujitsu 's global resources will be exploited effectively .,0
547,"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .",0
4346,"The employer , together with health personnel , supports quitting and pays part of the cost of nicotine treatments .",2
787,The goal will be achieved via organic growth possibly supplemented by acquisitions .,2
3158,"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. .",2
1287,"More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .",0
3920,"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",2
2160,Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .,2
4053,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,1
2078,Acquisitions have been made and businesses have been well integrated .,0
377,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",0
3866,"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",2
3650,It is estimated that the consolidated turnover of Kausta Guder will reach Lt 53mn US$ 22.53 mn EUR 15.35 mn in 2007 .,2
2465,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",2
3459,"Von Koskull will oversee a new unit of Nordea , which brings together corporate merchant banking , financial institutions and capital markets products divisions .",2
3248,The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .,2
4055,Finnish forest machinery manufacturer Ponsse has issued a profit warning .,1
1380,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,2
1998,The low capacity utilisation rate in steel production considerably increases the fixed costs per unit of steel produced .,1
639,"By combining its existing solutions into a single platform , Comptel said that it has reduced the cost of deployment .",0
4420,Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,1
3487,`` We are selling an information systems development business to the Finns .,2
1475,`` Small well targeted acquisitions have played an important role in executing Satama 's strategy in the past couple of years .,2
898,"The company has established a 3G base station at about 17,000 feet at the foot of Mount Everest that will enable mountain climbers at the 29,035-foot summit to surf the Internet and even send videos of their exploits .",0
4650,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",1
4616,The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,1
2882,Eriikka S+derstr+m has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,2
2219,The diesel margin has remained high .,0
3163,"The approximately 20,000 dwt vessel has been ordered from India .",2
494,"In August , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , Lithuania .",2
2171,Operating profit for the quarter April-June 2006 amounted to EUR182 .2 m on sales of EUR3 .62 bn .,2
4626,"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .",1
1523,"Finnish diversified holding company Aspo Oyj said on September 8 , 2008 that it will sell the Finnish tape business of its Kaukomarkkinat unit to local Oy Telpak Ab .",2
333,"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",0
3046,New product launches in Finland will more than double from 2005 .,0
3323,"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",2
2715,` Nordic infrastructure construction is one of our strategic growth areas .,2
2301,"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",0
4331,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,2
234,"Neste Oil Corp. has signed long-term procurement contracts with Honkajoki Oy and Findest Protein Oy , both owned by Finnish food manufacturers , for the supply of animal fat for biodiesel production at Neste 's 200,000 b-cd Porvoo , Finland , refinery .",0
773,Olvi has posted a strong set of figures for the first six months of this year .,0
2411,"As reported June 26 , `` both circuits continued to alternately report the track as vacant and then occupied almost constantly from June 17 , when part of the track signaling device was replaced , to the time of the crash , according to the Metro source . ''",2
2854,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,2
4254,The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,2
267,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,0
1924,"The process , technology , project management , basic engineering and quality assurance within Forest Industry will be consolidated in Vantaa , southern Finland .",2
62,"`` The new agreement is a continuation to theagreement signed earlier this year with the Lemminkainen Group , whereby Cramo acquired the entire construction machine fleet ofLemminkainen Talo Oy Ita - ja Pohjois Suomo , and signed asimilar agreement , '' said Tatu Hauhio , managing director ofCramo Finland .",2
3195,"The company operates worldwide and employs in total approximately 47,000 persons .",2
4224,Nokia has inaugurated its manufacturing plant near Chennai on 11 Mar 2006 .,2
4078,"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",1
3477,"`` Because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",2
3142,Technopolis has approximately 130 customer companies in Jyvaskyla .,2
4819,"Nevertheless , the development can not be allowed to ruin the print newspaper , which continues to be Sanoma News ' main medium .",2
3841,The estimated value of the deal is USD 9.2 million .,2
2477,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",2
1756,"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",0
4841,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,1
872,Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,0
2890,Financial details were n't disclosed .,2
4476,Fiskars will be undertaking community projects throughout the UK and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects .,2
1995,"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m .",0
2661,"The order includes a new Crecent former , headbox , and reel .",2
826,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",0
4064,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,1
1873,The winners included the Honda Odyssey for minivan and the Nissan Armada for large SUV .,2
1722,"`` Following last year 's good profit development , we have entered the current year in a good position .",0
3234,The duration of the contract is 37 months .,2
493,"In 2008 , it generated net sales of EUR 9.3 million USD 13.1 m .",2
4766,The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,1
1764,The goal is to secure the company 's profitability and competitiveness .,2
4452,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .",1
2313,The optimization of the steel components heating process will reduce the energy consumption .,0
2855,Consumption is forecast to grow by about 2 % .,0
2998,"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",2
2992,"Jobs will not be transferred from Finland , however .",0
282,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",0
2295,"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",0
3472,"- The Group - s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million .",2
3169,The bond has a value of EUR150m and a maturity of 4 years .,2
89,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",0
1152,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company .",2
4517,The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,2
4504,"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",0
4315,"He found him again , however , after the driver was involved in a two-car accident .",2
3423,This includes a EUR 39.5 mn change in the fair value of investment properties .,2
582,"The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .",2
1365,The company is studying the feasibility of focusing most of its processed meat production in the Vantaa facilities and the processing of fresh meat in the Forssa facilities .,2
726,"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 .",2
3317,"The personnel reduction will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .",1
922,- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,0
741,` By separating side businesses we will be able to faster expand and develop Tapro retail network .,0
3811,The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .,2
